Year,Month,Day,DOY,AirTmax1,AirTmin1,AirTmin2,AirTmax0,SR,Srmax,precip,RH.6,RH.15,wind,cloud,Date ID, Ave AirTmax 1 and AirTmin1
2023,3,4,63,2.2,-4.5,-5.2,5.2,5.3,7.5,0.1,69,47,2.5,0.706666667,19420,-1.15
2023,3,5,64,0.1,-5.2,-3.7,2.2,6.2,7.5,0,83,40,2.6,0.826666667,19421,-2.55
2023,3,6,65,4.4,-3.7,-2,0.1,3.9,8.9,0.1,56,58,5.2,0.438202247,19422,0.35
2023,3,7,66,0.6,-2,-4,4.4,4.9,8,0,44,39,6.1,0.6125,19423,-0.7
2023,3,8,67,1.8,-4,-4,0.6,8.7,8.7,0.1,62,30,2.9,1,19424,-1.1
2023,3,9,68,0.3,-4,-6.7,1.8,3.4,8.9,0.6,67,84,4,0.382022472,19425,-1.85
2023,3,10,69,-4.4,-6.7,-6.5,0.3,3.4,12.3,0.6,81,70,3,0.276422764,19426,-5.55
2023,3,11,70,1.9,-6.5,0.2,-4.4,3.6,15,2.4,85,80,8,0.24,19427,-2.3
2023,3,12,71,3.4,0.2,0.9,1.9,3.5,15,0.8,100,90,3.3,0.233333333,19428,1.8
2023,3,13,72,5.1,0.9,-0.9,3.4,3.6,10.5,0,88,65,2.6,0.342857143,19429,3
2023,3,14,73,5.1,-0.9,-2.9,5.1,3.6,16.3,0,96,53,1.3,0.220858896,19430,2.1
2023,3,15,74,6.1,-2.9,-4.3,5.1,3.7,11.4,0,91,69,1.2,0.324561404,19431,1.6
2023,3,16,75,4.9,-4.3,-4.7,6.1,7.5,16.4,0,97,58,1.3,0.457317073,19432,0.3
2023,3,17,76,1.7,-4.7,-4.5,4.9,4.7,15.1,0,88,60,2.5,0.311258278,19433,-1.5
2023,3,18,77,2.3,-4.5,-5.5,1.7,5.6,10.7,0,82,79,3.6,0.523364486,19434,-1.1
2023,3,19,78,0.4,-5.5,-2.4,2.3,6.6,18.2,0,77,41,3.8,0.362637363,19435,-2.55
2023,3,20,79,6,-2.4,-0.3,0.4,4.7,10.6,0,77,61,4.1,0.443396226,19436,1.8
2023,3,21,80,5,-0.3,-0.6,6,9.4,14.3,0.5,54,33,4.7,0.657342657,19437,2.35
2023,3,22,81,9.7,-0.6,-0.2,5,4.8,18.3,0,59,46,2.5,0.262295082,19438,4.55
2023,3,23,82,13.1,-0.2,3.5,9.7,10.8,19,0,80,38,2.8,0.568421053,19439,6.45
2023,3,24,83,8.7,3.5,3.1,13.1,6.7,14,0,77,65,6.3,0.478571429,19440,6.1
2023,3,25,84,9.8,3.1,2,8.7,9.1,15,0,82,50,4.8,0.606666667,19441,6.45
2023,3,26,85,11.5,2,2.5,9.8,6.7,17.5,0,92,48,3.9,0.382857143,19442,6.75
2023,3,27,86,12.1,2.5,2.6,11.5,8.2,16,0,90,62,4.4,0.5125,19443,7.3
2023,3,28,87,5.1,2.6,4.4,12.1,4.7,17.9,0.5,94,96,4.1,0.262569832,19444,3.85
2023,3,29,88,10.4,4.4,7.6,5.1,5,19.5,0.5,92,79,5.8,0.256410256,19445,7.4
2023,3,30,89,13.2,7.6,2.3,10.4,6.1,16.7,0,89,67,5.3,0.365269461,19446,10.4
2023,3,31,90,8.3,2.3,-0.6,13.2,5.1,14.4,1.2,94,87,2.3,0.354166667,19447,5.3
2023,4,1,91,8.6,-0.6,0.4,8.3,11.9,22,0,83,41,2.4,0.540909091,19448,4
2023,4,2,92,7.1,0.4,0.7,8.6,6.7,17.6,0.1,63,69,2.8,0.380681818,19449,3.75
2023,4,3,93,7.7,0.7,0.8,7.1,9.7,15.7,0,65,40,3.3,0.617834395,19450,4.2
2023,4,4,94,11.5,0.8,-1.7,7.7,14.2,20.9,0,73,40,6.6,0.679425837,19451,6.15
2023,4,5,95,5.2,-1.7,-1.1,11.5,5.9,16.1,2.3,90,64,5.4,0.366459627,19452,1.75
2023,4,6,96,7.7,-1.1,-3.6,5.2,9,20.1,0,59,33,5.9,0.447761194,19453,3.3
2023,4,7,97,6.7,-3.6,-5.4,7.7,6.8,14.3,0.4,99,37,2.7,0.475524476,19454,1.55
2023,4,8,98,6.9,-5.4,0.3,6.7,13.2,14.1,0,89,37,2.8,0.936170213,19455,0.75
2023,4,9,99,6.7,0.3,0.8,6.9,6.1,17.7,4.9,84,76,7,0.344632768,19456,3.5
2023,4,10,100,7.9,0.8,-2.6,6.7,15.8,17.8,0,85,38,5.4,0.887640449,19457,4.35
2023,4,11,101,8.5,-2.6,1.3,7.9,9.4,21.2,1.6,81,43,3.4,0.443396226,19458,2.95
2023,4,12,102,5.2,1.3,-2.7,8.5,6,24.4,0,99,85,3,0.245901639,19459,3.25
2023,4,13,103,5.8,-2.7,-4.8,5.2,9.1,18.5,0.5,90,56,3.2,0.491891892,19460,1.55
2023,4,14,104,6.6,-4.8,-5,5.8,12.8,19.4,0,96,42,1.8,0.659793814,19461,0.9
2023,4,15,105,8.4,-5,-2.1,6.6,14.2,27.3,0,89,39,2.9,0.52014652,19462,1.7
2023,4,16,106,11.4,-2.1,-0.8,8.4,18.2,20.3,0,77,31,5,0.896551724,19463,4.65
2023,4,17,107,13.3,-0.8,-0.5,11.4,13.9,27.7,0,88,24,3.8,0.501805054,19464,6.25
2023,4,18,108,14.5,-0.5,-0.8,13.3,18,28.5,0,88,27,3.6,0.631578947,19465,7
2023,4,19,109,14.5,-0.8,-2.8,14.5,18.9,23,0,78,33,2.7,0.82173913,19466,6.85
2023,4,20,110,14.9,-2.8,0.3,14.5,19.1,24.9,0,88,29,2.3,0.767068273,19467,6.05
2023,4,21,111,13.9,0.3,-0.3,14.9,12.8,29.3,0,54,60,3,0.436860068,19468,7.1
2023,4,22,112,3.3,-0.3,-0.6,13.9,6.7,29.4,1.6,92,98,4.3,0.227891156,19469,1.5
2023,4,23,113,6.8,-0.6,-0.5,3.3,9.9,29.4,0,72,34,3.8,0.336734694,19470,3.1
2023,4,24,114,5.1,-0.5,-1.3,6.8,8.7,30,0.1,60,57,3.3,0.29,19471,2.3
2023,4,25,115,3.4,-1.3,-1.5,5.1,7.3,21.7,0,61,59,4.1,0.33640553,19472,1.05
2023,4,26,116,4.2,-1.5,-2.8,3.4,6.9,23,0,69,57,4.1,0.3,19473,1.35
2023,4,27,117,9.1,-2.8,-3.6,4.2,13.9,25.6,0,61,45,2.4,0.54296875,19474,3.15
2023,4,28,118,7.9,-3.6,-3.3,9.1,8.5,29.8,0,85,35,1.8,0.285234899,19475,2.15
2023,4,29,119,7.7,-3.3,-5.5,7.9,7.3,24.9,0,87,51,1.6,0.293172691,19476,2.2
2023,4,30,120,10,-5.5,-3.4,7.7,14.5,22.1,0,81,29,2.5,0.656108597,19477,2.25
2023,5,1,121,8.6,-3.4,1.2,10,11.4,31.5,0,82,35,2.4,0.361904762,19478,2.6
2023,5,2,122,9.5,1.2,-2.9,8.6,9.8,32.3,0.2,60,45,3.6,0.303405573,19479,5.35
2023,5,3,123,10.5,-2.9,1.8,9.5,13.3,27.9,0,83,43,1.8,0.476702509,19480,3.8
2023,5,4,124,10.2,1.8,1.1,10.5,9.2,31.6,0,75,42,4.1,0.291139241,19481,6
2023,5,5,125,3.5,1.1,1.3,10.2,7.5,33.9,17,92,94,6.8,0.221238938,19482,2.3
2023,5,6,126,3.7,1.3,0.8,3.5,7.6,31.7,0.5,96,85,5,0.239747634,19483,2.5
2023,5,7,127,5.8,0.8,-1.2,3.7,8.1,31.8,0,82,66,2.8,0.254716981,19484,3.3
2023,5,8,128,10.6,-1.2,1.7,5.8,15.3,26.2,0,78,45,2.6,0.583969466,19485,4.7
2023,5,9,129,10.3,1.7,6.2,10.6,8.6,29.9,2,77,86,4.1,0.287625418,19486,6
2023,5,10,130,17.7,6.2,7.9,10.3,10.1,22.9,3.8,100,56,4,0.441048035,19487,11.95
2023,5,11,131,23,7.9,7.2,17.7,15.4,31.2,0,76,47,1.8,0.493589744,19488,15.45
2023,5,12,132,20.4,7.2,11.1,23,23.5,31,0,62,35,4.4,0.758064516,19489,13.8
2023,5,13,133,22.1,11.1,7.3,20.4,20.5,29.3,0,69,31,3.2,0.699658703,19490,16.6
2023,5,14,134,15.7,7.3,6.2,22.1,9,30.1,3.6,74,73,2.6,0.299003322,19491,11.5
2023,5,15,135,13.4,6.2,7,15.7,8.8,22.6,0.1,99,69,3,0.389380531,19492,9.8
2023,5,16,136,15,7,7.1,13.4,10.7,35.3,0,95,57,3.2,0.303116147,19493,11
2023,5,17,137,14.9,7.1,5.7,15,11.1,30.4,6.6,98,66,4.2,0.365131579,19494,11
2023,5,18,138,16.8,5.7,4.9,14.9,15.6,30.1,0,100,55,1.8,0.518272425,19495,11.25
2023,5,19,139,17.3,4.9,5.7,16.8,14.9,32.4,0.2,85,48,1.9,0.459876543,19496,11.1
2023,5,20,140,14.2,5.7,4.9,17.3,12.4,25.7,0,85,55,2.6,0.482490272,19497,9.95
2023,5,21,141,15.4,4.9,4.7,14.2,12.5,31.7,1.2,91,77,2.3,0.394321767,19498,10.15
2023,5,22,142,14.9,4.7,2.8,15.4,10.3,36.1,0.9,93,53,2.1,0.28531856,19499,9.8
2023,5,23,143,12.1,2.8,4.9,14.9,10.3,27.8,0,99,93,3.8,0.370503597,19500,7.45
2023,5,24,144,11.4,4.9,7.3,12.1,9.3,36.7,0.8,89,93,1.9,0.253405995,19501,8.15
2023,5,25,145,14.4,7.3,6.2,11.4,9.1,22.5,0.9,97,50,4.5,0.404444444,19502,10.85
2023,5,26,146,9.4,6.2,5,14.4,8.6,33.9,19.3,95,96,6,0.253687316,19503,7.8
2023,5,27,147,6.7,5,4.7,9.4,8.7,36.7,2.7,96,97,3.8,0.237057221,19504,5.85
2023,5,28,148,16.2,4.7,4.6,6.7,12.5,29.1,0,99,35,2.9,0.429553265,19505,10.45
2023,5,29,149,16.3,4.6,2.4,16.2,22.6,35.8,0,63,35,2.4,0.631284916,19506,10.45
2023,5,30,150,19.7,2.4,7.2,16.3,26.2,36.8,0,65,34,1.9,0.711956522,19507,11.05
2023,5,31,151,19.7,7.2,5.7,19.7,15.2,39.1,0,54,52,2.9,0.388746803,19508,13.45
2023,6,1,152,16.3,5.7,6.4,19.7,27.7,37.3,0.2,74,50,4.1,0.742627346,19509,11
2023,6,2,153,19.9,6.4,4.7,16.3,35.7,39.6,0,70,38,2.6,0.901515152,19510,13.15
2023,6,3,154,21.8,4.7,5.2,19.9,32.1,32.2,0,72,34,2,0.99689441,19511,13.25
2023,6,4,155,20.6,5.2,7.4,21.8,32.5,37.1,0,65,33,1.7,0.876010782,19512,12.9
2023,6,5,156,23.4,7.4,11.3,20.6,34.1,34.1,0.1,65,34,2,1,19513,15.4
2023,6,6,157,24.1,11.3,12.5,23.4,32.6,40,0,65,33,2.1,0.815,19514,17.7
2023,6,7,158,24.4,12.5,12.1,24.1,27.5,35.5,0,67,54,1.9,0.774647887,19515,18.45
2023,6,8,159,19.4,12.1,10.6,24.4,19,39.1,2,97,80,1.3,0.485933504,19516,15.75
2023,6,9,160,20.6,10.6,11.7,19.4,16.7,34.3,4.3,95,67,1.2,0.486880466,19517,15.6
2023,6,10,161,22.5,11.7,12.3,20.6,36.3,40.5,0.1,75,37,1.8,0.896296296,19518,17.1
2023,6,11,162,23.7,12.3,10,22.5,32.7,40,0.8,79,57,3.6,0.8175,19519,18
2023,6,12,163,17.6,10,10.2,23.7,16.9,39.7,10.2,95,82,3.4,0.425692695,19520,13.8
2023,6,13,164,18.8,10.2,11.1,17.6,34.1,40.6,0,68,40,3.3,0.839901478,19521,14.5
2023,6,14,165,19.6,11.1,5.2,18.8,22.4,40.7,0.8,71,61,5.7,0.55036855,19522,15.35
2023,6,15,166,23,5.2,9.3,19.6,27.4,35.8,0.3,54,31,2.8,0.765363128,19523,14.1
2023,6,16,167,17.9,9.3,9.7,23,14.9,27.3,9.1,67,99,2.3,0.545787546,19524,13.6
2023,6,17,168,15.3,9.7,8.8,17.9,15.7,34.1,6.6,99,97,2,0.460410557,19525,12.5
